FundClassId,Symbol,DisplayName,CategoryName,InceptionDate,PriceDate,MSPrice,csrsPrice,ourkuPrice,PerformanceId
0P0000J1PV,968009,建银国际-国策主导基金,中国股票,2009/1/21,2018/6/19,,,,0P0000J1PV
0P0000NO9A,486002,工银全球精选股票(QDII),环球股票,2010/5/25,2018/6/19,,,,0P0000NO9A
0P0000NPVT,80006,长盛环球行业混合(QDII),环球股债混合,2010/5/26,2018/6/19,,,,0P0000NPVT
0P0000NR3K,50014,博时创业成长混合A,激进配置型基金,2010/6/1,2018/6/19,,1.892,1.892,0P0000NR3K
0P0000O2VJ,161210,国投瑞银新兴市场股票(QDII-LOF),新兴市场股票,2010/6/10,2018/6/19,,,,0P0000O2VJ
0P0000OP9O,50015,博时大中华亚太精选股票(QDII) -人民币,亚太区不包括日本股票,2010/7/27,2018/6/19,,,,0P0000OP9O
0P0000OP9P,519095,新华行业周期轮换混合,激进配置型基金,2010/7/21,2018/6/19,,,1.538,0P0000OP9P
0P0000OQ3W,50016,博时宏观回报债券 - A,激进债券型基金,2010/7/27,2018/6/19,,1.137,1.137,0P0000OQ3W
0P0000OQ3Y,50116,博时宏观回报债券 - C,激进债券型基金,2010/7/27,2018/6/19,,1.131,1.131,0P0000OQ3Y
0P0000PO6K,539001,建信全球机遇混合QDII,环球股债混合,2010/9/14,2018/6/19,,,,0P0000PO6K
0P0000PPFK,40018,华安香港精选股票(QDII),大中华区股票,2010/9/19,2018/6/19,,,,0P0000PPFK
0P0000PRQJ,206006,鹏华环球发现(QDII-FOF),环球股票,2010/10/12,2018/6/19,,,,0P0000PRQJ
0P0000PVB2,100050,富国全球债券(QDII-FOF),环球债券,2010/10/20,2018/6/19,,,,0P0000PVB2
0P0000Q2U2,50018,博时行业轮动混合,激进配置型基金,2010/12/10,2018/6/19,,1.138,1.138,0P0000Q2U2
0P0000Q5ZF,50019,博时转债增强债券A,可转债基金,2010/11/24,2018/6/19,,1.2,1.2,0P0000Q5ZF
0P0000Q5ZG,50119,博时转债增强债券C,可转债基金,2010/11/24,2018/6/19,,1.179,1.179,0P0000Q5ZG
0P0000Q6RV,460010,华泰柏瑞亚洲领导企业混合(QDII),亚洲股债混合,2010/12/2,2018/6/19,,,,0P0000Q6RV
0P0000Q70T,161815,银华抗通胀主题(QDII-FOF-LOF),商品,2010/12/6,2018/6/19,,,,0P0000Q70T
0P0000Q722,160121,南方金砖四国指数(QDII),新兴市场股票,2010/12/9,2018/6/19,,,,0P0000Q722
0P0000RQ83,165510,信诚金砖四国积极配置(QDII-FOF-LOF),新兴市场股票,2010/12/17,2018/6/19,,,,0P0000RQ83
0P0000RW1L,320013,诺安全球黄金(QDII-FOF),商品,2011/1/13,2018/6/19,,,,0P0000RW1L
0P0000RYG3,519602,海富通大中华精选混合QDII,大中华区股债混合,2011/1/27,2018/6/19,,,,0P0000RYG3
0P0000S1IT,161714,招商标普金砖四国指数(QDII-LOF),新兴市场股票,2011/2/11,2018/6/19,,,,0P0000S1IT
0P0000S1IW,519097,新华中小市值优选混合,激进配置型基金,2011/1/28,2018/6/19,,,1.329,0P0000S1IW
0P0000S1OX,378006,上投摩根全球新兴市场混合(QDII),全球新兴市场股债混合,2011/1/30,2018/6/19,,,,0P0000S1OX
0P0000S1P3,163813,中银全球策略(QDII-FOF),环球股票,2011/3/3,2018/6/19,,,,0P0000S1P3
0P0000SEJP,96001,大成标普500等权重指数(QDII),美国股票,2011/3/23,2018/6/19,,,,0P0000SEJP
0P0000SHVR,519981,长信美国标准普尔100等权重指数增强(QDII),美国股票,2011/3/30,2018/6/19,,,,0P0000SHVR
0P0000SLRM,161116,易方达黄金主题(QDII-LOF-FOF),商品,2011/5/6,2018/6/19,,,,0P0000SLRM
0P0000SOH1,50020,博时抗通胀增强回报(QDII-FOF),商品,2011/4/25,2018/6/19,,,,0P0000SOH1
0P0000SOSM,240018,华宝可转债债券,可转债基金,2011/4/27,2018/6/19,,0.8473,0.8473,0P0000SOSM
0P0000SVER,40021,华安大中华升级股票(QDII),大中华区股票,2011/5/17,2018/6/19,,,,0P0000SVER
0P0000SVXI,160512,博时卓越品牌混合(LOF),激进配置型基金,2011/4/22,2018/6/19,,1.585,1.585,0P0000SVXI
0P0000SXP3,159908,博时深证基本面200ETF,股票型基金,2011/6/10,2018/6/19,,1.3506,1.3506,0P0000SXP3
0P0000SXP4,50021,博时深证基本面200ETF联接,股票型基金,2011/6/10,2018/6/19,,1.3125,1.3125,0P0000SXP4
0P0000TDAO,270027,广发标普全球农业指数(QDII),行业股票,2011/6/28,2018/6/19,,,,0P0000TDAO
0P0000TDAS,539002,建信新兴市场优选混合QDII,全球新兴市场股债混合,2011/6/21,2018/6/19,,,,0P0000TDAS
0P0000TFQT,519099,新华灵活主题混合,激进配置型基金,2011/7/13,2018/6/19,,,1.351,0P0000TFQT
0P0000THMO,100055,富国全球顶级消费品混合(QDII),环球股债混合,2011/7/13,2018/6/19,,,,0P0000THMO
0P0000TKYQ,240019,华宝上证180成长ETF联接,股票型基金,2011/8/9,2018/6/19,,1.682,1.682,0P0000TKYQ
0P0000TKYR,160719,嘉实黄金(QDII-FOF-LOF),商品,2011/8/4,2018/6/19,,,,0P0000TKYR
0P0000TPYI,164701,汇添富黄金及贵金属 (QDII-LOF-FOF),商品,2011/8/31,2018/6/19,,,,0P0000TPYI
0P0000TVAH,320017,诺安全球收益不动产(QDII),行业股票,2011/9/23,2018/6/19,,,,0P0000TVAH
0P0000TVAI,262001,景顺长城大中华混合(QDII),大中华区股债混合,2011/9/22,2018/6/19,,,,0P0000TVAI
0P0000TXCM,163208,诺安油气能源(QDII-FOF-LOF ),行业股票,2011/9/27,2018/6/19,,,,0P0000TXCM
0P0000TXJW,50022,博时回报混合,标准混合型基金,2011/11/8,2018/6/19,,0.911,0.911,0P0000TXJW
0P0000TYLU,162411,华宝油气(QDII-LOF),行业股票,2011/9/29,2018/6/19,,,,0P0000TYLU
0P0000UDWE,206011,鹏华美国房地产 (QDII),环球股债混合,2011/11/25,2018/6/19,,,,0P0000UDWE
0P0000UIFB,165513,信诚全球商品主题(QDII-FOF-LOF),商品,2011/12/20,2018/6/19,,,,0P0000UIFB
0P0000V0BF,457001,国富亚洲机会股票 (QDII),亚太区不包括日本股票,2012/2/22,2018/6/19,,,,0P0000V0BF
0P0000V437,50023,博时天颐债券A,激进债券型基金,2012/2/29,2018/6/19,,1.199,1.199,0P0000V437
0P0000V438,50123,博时天颐债券C,激进债券型基金,2012/2/29,2018/6/19,,1.167,1.167,0P0000V438
0P0000VE3B,378546,上投摩根全球天然资源混合(QDII),环球股债混合,2012/3/26,2018/6/19,,,,0P0000VE3B
0P0000VGFD,160416,华安标普全球石油指数 (QDII-LOF),行业股票,2012/3/29,2018/6/19,,,,0P0000VGFD
0P0000VH6V,510410,博时上证自然资源ETF,股票型基金,2012/4/10,2018/6/19,,0.6783,0.6783,0P0000VH6V
0P0000VH6W,50024,博时上证自然资源ETF联接,股票型基金,2012/4/10,2018/6/19,,0.6633,0.6633,0P0000VH6W
0P0000VQF7,160216,国泰大宗商品配置QDII-LOF-FOF,商品,2012/5/3,2018/6/19,,,,0P0000VQF7
0P0000VSY0,519709,交银全球自然资源混合(QDII),环球股债混合,2012/5/22,2018/6/19,,,,0P0000VSY0
0P0000VYEJ,118002,易方达标普全球高端消费品指数增强A(QDII) - 人民币,行业股票,2012/6/4,2018/6/19,,,,0P0000VYEJ
0P0000W3BO,50025,博时标普500ETF联接(QDII)A,美国股票,2012/6/14,2018/6/19,,,,0P0000W3BO
0P0000W40Z,519150,新华优选消费混合,激进配置型基金,2012/6/13,2018/6/19,,,1.347,0P0000W40Z
0P0000W46M,40030,华安季季鑫短期理财债券A,短债基金（封闭式）,2012/5/23,2018/6/19,,,,0P0000W46M
0P0000W46N,40031,华安季季鑫短期理财债券B,短债基金（封闭式）,2012/5/23,2018/6/19,,,,0P0000W46N
0P0000W8O5,539003,建信全球资源混合(QDII),环球股债混合,2012/6/26,2018/6/19,,,,0P0000W8O5
0P0000WDM0,70031,嘉实全球房地产(QDII),行业股票,2012/7/24,2018/6/19,,,,0P0000WDM0
0P0000WFM5,110031,易方达恒生中国企业ETF联接A,大中华区股票,2012/8/21,2018/6/19,,,1.1545,0P0000WFM5
0P0000WG53,270042,广发纳斯达克100指数QDII,美国股票,2012/8/15,2018/6/19,,,,0P0000WG53
0P0000WH53,270043,广发理财年年红债券,短债基金（封闭式）,2012/7/19,2018/6/19,,,,0P0000WH53
0P0000WH54,50026,博时医疗保健行业混合A,激进配置型基金,2012/8/28,2018/6/19,,1.628,1.628,0P0000WH54
0P0000WM6L,50027,博时信用债纯债债券A,纯债基金,2012/9/7,2018/6/19,,1.061,1.061,0P0000WM6L
0P0000WMSD,100061,富国中国中小盘混合(QDII),大中华区股债混合,2012/9/4,2018/6/19,,,,0P0000WMSD
0P0000WNB7,519118,浦银安盛幸福回报债券 - A,纯债基金（封闭式）,2012/9/18,2018/6/19,,,,0P0000WNB7
0P0000WNB8,519119,浦银安盛幸福回报债券 - B,纯债基金（封闭式）,2012/9/18,2018/6/19,,,,0P0000WNB8
0P0000WTAY,110032,易方达恒生国企联接(QDII)美元现汇,大中华区股票,2012/8/21,2018/6/19,,,0.1797,0P0000WTAY
0P0000WUZJ,110033,易方达恒生国企联接(QDII)美元现钞,大中华区股票,2012/8/21,2018/6/19,,,0.1797,0P0000WUZJ
0P0000X6Z7,420009,天弘安康颐养混合,保守混合型基金,2012/11/28,2018/6/19,,1.508,1.508,0P0000X6Z7
0P0000X81B,50028,博时安心收益定期开放债券A,纯债基金（封闭式）,2012/12/6,2018/6/19,,,,0P0000X81B
0P0000X81C,50128,博时安心收益定期开放债券C,纯债基金（封闭式）,2012/12/6,2018/6/19,,,,0P0000X81C
0P0000XB5R,1061,华夏海外收益债券(QDII) - A 人民币,环球债券,2012/12/7,2018/6/19,,,,0P0000XB5R
0P0000XB5S,1065,华夏海外收益债券(QDII) - A 美元现汇,环球债券,2012/12/7,2018/6/19,,,,0P0000XB5S
0P0000XB5T,1063,华夏海外收益债券(QDII) - C 人民币,环球债券,2012/12/7,2018/6/19,,,,0P0000XB5T
0P0000XF7O,519152,新华纯债添利债券 - A,纯债基金,2012/12/21,2018/6/19,,,1.409,0P0000XF7O
0P0000XF7P,519153,新华纯债添利债券 - C,纯债基金,2012/12/21,2018/6/19,,,1.38,0P0000XF7P
0P0000XRXI,100072,富国强回报定期开放债券A,纯债基金（封闭式）,2013/1/29,2018/6/19,,,,0P0000XRXI
0P0000XRXJ,100073,富国强回报定期开放债券C,纯债基金（封闭式）,2013/1/29,2018/6/19,,,,0P0000XRXJ
0P0000XUP1,161620,融通丰利四分法(QDII-FOF),环球股债混合,2013/2/5,2018/6/19,,,,0P0000XUP1
0P0000XUWJ,50030,博时亚洲票息收益债券QDII - 人民币,环球债券,2013/2/1,2018/6/19,,,,0P0000XUWJ
0P0000XUWK,50202,博时亚洲票息收益债券QDII - 美元现汇,环球债券,2013/2/1,2018/6/19,,,,0P0000XUWK
0P0000XWBR,50203,博时亚洲票息收益债券QDII - 美元现钞,环球债券,2013/2/1,2018/6/19,,,,0P0000XWBR
0P0000Y3WQ,49,中银标普全球精选自然资源等权重指数(QDII),行业股票,2013/3/19,2018/6/19,,,,0P0000Y3WQ
0P0000Y4CW,163210,诺安纯债定期开放债券 - A,纯债基金（封闭式）,2013/3/27,2018/6/19,,,1.091,0P0000Y4CW
0P0000Y4CX,163211,诺安纯债定期开放债券 - C,纯债基金（封闭式）,2013/3/27,2018/6/19,,,1.082,0P0000Y4CX
0P0000YCIN,84,博时安盈债券A,纯债基金,2013/4/23,2018/6/19,,1.163,1.163,0P0000YCIN
0P0000YCIO,85,博时安盈债券C,纯债基金,2013/4/23,2018/6/19,,1.142,1.142,0P0000YCIO
0P0000YF09,519122,浦银安盛6个月定期债券 - C,普通债券型基金（封闭式）,2013/5/16,2018/6/19,,,,0P0000YF09
0P0000YF0E,103,国泰中国企业境外高收益债券QDII,环球债券,2013/4/26,2018/6/19,,,,0P0000YF0E
0P0000YGCC,513100,国泰纳斯达克100 (QDII-ETF),美国股票,2013/4/25,2018/6/19,,,,0P0000YGCC
0P0000YKEM,74,工银信用纯债一年定开债券A,纯债基金（封闭式）,2013/5/22,2018/6/19,,,,0P0000YKEM
0P0000YKEN,77,工银信用纯债一年定开债券C,纯债基金（封闭式）,2013/5/22,2018/6/19,,,,0P0000YKEN
0P0000YQUM,43,嘉实美国成长股票(QDII) -人民币,美国股票,2013/6/14,2018/6/19,,,,0P0000YQUM
0P0000YQUN,44,嘉实美国成长股票(QDII) - 美元现汇,美国股票,2013/6/14,2018/6/19,,,,0P0000YQUN
0P0000YRCG,151,诺安信用债券一年定期开放债券,纯债基金（封闭式）,2013/6/18,2018/6/19,,,,0P0000YRCG
0P0000YRW5,519156,新华行业轮换灵活配置混合A,灵活配置型基金,2013/6/5,2018/6/19,,,1.49,0P0000YRW5
0P0000YS27,519123,浦银安盛季季添利定期开放债券A,普通债券型基金（封闭式）,2013/6/14,2018/6/19,,,,0P0000YS27
0P0000YS28,519124,浦银安盛季季添利定期开放债券C,普通债券型基金（封闭式）,2013/6/14,2018/6/19,,,,0P0000YS28
0P0000YUJ4,64,大摩纯债稳定增利18个月定期开放债券,纯债基金（封闭式）,2013/6/25,2018/6/19,,,,0P0000YUJ4
0P0000YVNI,78,工银信用纯债两年定开债券A,纯债基金（封闭式）,2013/6/24,2018/6/19,,,,0P0000YVNI
0P0000YVNJ,79,工银信用纯债两年定开债券C,纯债基金（封闭式）,2013/6/24,2018/6/19,,,,0P0000YVNJ
0P0000YW3L,197,富国目标收益一年期纯债债券,纯债基金（封闭式）,2013/6/27,2018/6/19,,,,0P0000YW3L
0P0000YWGS,200,博时岁岁增利一年定期开放债券,纯债基金（封闭式）,2013/6/26,2018/6/19,,,,0P0000YWGS
0P0000YWVP,195,工银保本3号混合A,保本基金,2013/6/26,2018/6/19,,,,0P0000YWVP
0P0000YWVQ,196,工银保本3号混合B,保本基金,2013/6/26,2018/6/19,,,,0P0000YWVQ
0P0000YXTA,40046,华安纳斯达克100指数QDII - 人民币,美国股票,2013/8/2,2018/6/19,,,,0P0000YXTA
0P0000YXTB,40047,华安纳斯达克100指数QDII - 美元现钞,美国股票,2013/8/2,2018/6/19,,,,0P0000YXTB
0P0000YXTC,40048,华安纳斯达克100指数QDII - 美元现汇,美国股票,2013/8/2,2018/6/19,,,,0P0000YXTC
0P0000YZ2G,212,泰信鑫益定期开放 - A,普通债券型基金（封闭式）,2013/7/17,2018/6/19,,,,0P0000YZ2G
0P0000YZ2H,213,泰信鑫益定期开放 - C,普通债券型基金（封闭式）,2013/7/17,2018/6/19,,,,0P0000YZ2H
0P0000Z18R,219,博时裕益灵活配置混合,灵活配置型基金,2013/7/29,2018/6/19,,1.184,1.184,0P0000Z18R
0P0000Z18S,111,易方达纯债1年定期开放债券 - A,纯债基金（封闭式）,2013/7/30,2018/6/19,,,,0P0000Z18S
0P0000Z18T,112,易方达纯债1年定期开放债券 - C,纯债基金（封闭式）,2013/7/30,2018/6/19,,,,0P0000Z18T
0P0000Z1XI,138,民生加银岁岁增利债券 - C,纯债基金（封闭式）,2013/8/1,2018/6/19,,,,0P0000Z1XI
0P0000Z1XN,137,民生加银岁岁增利债券 - A,纯债基金（封闭式）,2013/8/1,2018/6/19,,,,0P0000Z1XN
0P0000Z255,246,博时月月薪定期支付债券,纯债基金（封闭式）,2013/7/25,2018/6/19,,,,0P0000Z255
0P0000Z2BM,225,长盛年年收益定期开放债 - A,纯债基金（封闭式）,2013/8/9,2018/6/19,,,,0P0000Z2BM
0P0000Z2BN,226,长盛年年收益定期开放债 - C,纯债基金（封闭式）,2013/8/9,2018/6/19,,,,0P0000Z2BN
0P0000Z2MS,179,广发美国房地产指数QDII-人民币,行业股票,2013/8/9,2018/6/19,,,,0P0000Z2MS
0P0000Z2MT,180,广发美国房地产指数QDII - 美元,行业股票,2013/8/9,2018/6/19,,,,0P0000Z2MT
0P0000Z2VO,519662,银河岁岁回报定期开放债券 - A,普通债券型基金（封闭式）,2013/8/9,2018/6/19,,,1.671,0P0000Z2VO
0P0000Z2VP,519663,银河岁岁回报定期开放债券 - C,普通债券型基金（封闭式）,2013/8/9,2018/6/19,,,1.643,0P0000Z2VP
0P0000Z30O,237,国投瑞银岁添利一年期定期债券A,普通债券型基金（封闭式）,2013/8/21,2018/6/19,,,,0P0000Z30O
0P0000Z30P,238,国投瑞银岁添利一年期定期债券C,普通债券型基金（封闭式）,2013/8/21,2018/6/19,,,,0P0000Z30P
0P0000Z4DK,264,博时内需增长混合,激进配置型基金,2013/7/31,2018/6/19,,0.937,0.937,0P0000Z4DK
0P0000Z5JU,235,诺安稳固收益一年定期开放债券,纯债基金（封闭式）,2013/8/21,2018/6/19,,,,0P0000Z5JU
0P0000Z69S,160515,博时安丰18个月定期开债(LOF)A,纯债基金（封闭式）,2013/8/22,2018/6/19,,1.029,1.029,0P0000Z69S
0P0000Z69T,267,广发集利一年定期开放债券A,普通债券型基金（封闭式）,2013/8/21,2018/6/19,,,,0P0000Z69T
0P0000Z69U,268,广发集利一年定期开放债券C,普通债券型基金（封闭式）,2013/8/21,2018/6/19,,,,0P0000Z69U
0P0000Z9TY,519158,新华趋势领航混合,激进配置型基金,2013/9/11,2018/6/19,,,1.754,0P0000Z9TY
0P0000ZBRP,202,富国目标收益两年期纯债债券,纯债基金（封闭式）,2013/9/13,2018/6/19,,,,0P0000ZBRP
0P0000ZBRQ,303,长盛双月红1年期定期开放债券 - A,纯债基金（封闭式）,2013/9/24,2018/6/19,,,,0P0000ZBRQ
0P0000ZBRR,304,长盛双月红1年期定期开放债券 - C,纯债基金（封闭式）,2013/9/24,2018/6/19,,,,0P0000ZBRR
0P0000ZDIR,277,博时双月薪定期支付债券,纯债基金（封闭式）,2013/10/22,2018/6/19,,,,0P0000ZDIR
0P0000ZDIS,290,鹏华全球高收益债 (QDII)-人民币,环球债券,2013/10/22,2018/6/19,,,,0P0000ZDIS
0P0000ZEAH,161903,万家行业优选混合 (LOF),激进配置型基金,2013/8/28,2018/6/19,,0.7526,0.7526,0P0000ZEAH
0P0000ZEJ9,968012,中银香港全天候中国高息债券基金A1,其他债券,2013/3/22,2018/6/19,,,,0P0000ZEJ9
0P0000ZGTK,519051,海富通一年定期开放债券A,普通债券型基金（封闭式）,2013/10/24,2018/6/19,,,,0P0000ZGTK
0P0000ZM87,519160,新华安享惠金定期开放债券 - A,普通债券型基金（封闭式）,2013/11/13,2018/6/19,,,,0P0000ZM87
0P0000ZM88,519161,新华安享惠金定期开放债券 - C,普通债券型基金（封闭式）,2013/11/13,2018/6/19,,,,0P0000ZM88
0P0000ZM89,271,中邮定期开放债券A,纯债基金（封闭式）,2013/11/5,2018/6/19,,,,0P0000ZM89
0P0000ZM8A,272,中邮定期开放债券C,纯债基金（封闭式）,2013/11/5,2018/6/19,,,,0P0000ZM8A
0P0000ZMJS,201,诺安泰鑫一年定期开放债券A,纯债基金（封闭式）,2013/11/5,2018/6/19,,,,0P0000ZMJS
0P0000ZP8B,274,广发亚太中高收益债券QDII -人民币,环球债券,2013/11/28,2018/6/19,,,,0P0000ZP8B
0P0000ZP8C,275,广发亚太中高收益债券QDII - 美元,环球债券,2013/11/28,2018/6/19,,,,0P0000ZP8C
0P0000ZQ2W,310,安信永利信用定期开放债券A,普通债券型基金（封闭式）,2013/11/8,2018/6/19,,,,0P0000ZQ2W
0P0000ZQ2X,335,安信永利信用定期开放债券C,普通债券型基金（封闭式）,2013/11/8,2018/6/19,,,,0P0000ZQ2X
0P0000ZQ2Y,372,中银惠利纯债半年定期开放债券,纯债基金（封闭式）,2013/11/7,2018/6/19,,,,0P0000ZQ2Y
0P0000ZQGY,227,华安年年红定期开放债券A,普通债券型基金（封闭式）,2013/11/14,2018/6/19,,,,0P0000ZQGY
0P0000ZRJM,351,国富岁岁恒丰定期开放债券A,普通债券型基金（封闭式）,2013/11/20,2018/6/19,,,,0P0000ZRJM
0P0000ZRKQ,352,国富岁岁恒丰定期开放债券C,普通债券型基金（封闭式）,2013/11/20,2018/6/19,,,,0P0000ZRKQ
0P0000ZS9P,519973,长信纯债一年定期开放债券 - A,纯债基金（封闭式）,2013/11/29,2018/6/19,,,,0P0000ZS9P
0P0000ZS9Q,519972,长信纯债一年定期开放债券 - C,纯债基金（封闭式）,2013/11/29,2018/6/19,,,,0P0000ZS9Q
0P0000ZSGL,166021,中欧纯债添利分级债券,普通债券型基金（封闭式）,2013/11/28,2018/6/19,,,,0P0000ZSGL
0P0000ZSGM,166022,中欧纯债添利分级债券 - A,其它（封闭式）,2013/11/28,2018/6/19,,,,0P0000ZSGM
0P0000ZSGN,150159,中欧纯债添利分级债券 - B,其它（封闭式）,2013/11/28,2018/6/19,,,,0P0000ZSGN
0P0000ZSU7,513500,博时标普500ETF(QDII),美国股票,2013/12/5,2018/6/19,,,,0P0000ZSU7
0P0000ZTGA,369,广发全球医疗保健(QDII) - 人民币,行业股票,2013/12/10,2018/6/19,,,,0P0000ZTGA
0P0000ZTGB,370,广发全球医疗保健(QDII) - 美元,行业股票,2013/12/10,2018/6/19,,,,0P0000ZTGB
0P0000ZXEA,400,中融增鑫一年定期开放债券 - A,普通债券型基金（封闭式）,2013/12/3,2018/6/19,,,,0P0000ZXEA
0P0000ZXEB,401,中融增鑫一年定期开放债券 - C,普通债券型基金（封闭式）,2013/12/3,2018/6/19,,,,0P0000ZXEB
0P00011IVR,486,嘉实1个月理财债券 - E,短债基金（封闭式）,2013/12/24,2018/6/19,,,,0P00011IVR
0P00011IXZ,485,嘉实1个月理财债券 - A,短债基金（封闭式）,2013/12/24,2018/6/19,,,,0P00011IXZ
0P00011OLI,503,中信建投稳信定期开放债券 - A,普通债券型基金（封闭式）,2014/1/27,2018/6/19,,,,0P00011OLI
0P00011OLJ,504,中信建投稳信定期开放债券 - C,普通债券型基金（封闭式）,2014/1/27,2018/6/19,,,,0P00011OLJ
0P00011S6I,470888,汇添富香港优势精选混合 (QDII),大中华区股债混合,2014/1/21,2018/6/19,,,,0P00011S6I
0P00011UQZ,507,泰达宏利宏达混合A,保守混合型基金,2014/3/5,2018/6/19,,1.179,1.179,0P00011UQZ
0P00011UR0,508,泰达宏利宏达混合B,保守混合型基金,2014/3/5,2018/6/19,,1.147,1.147,0P00011UR0
0P00011XG7,541,华商创新成长灵活配置混合,激进配置型基金,2014/3/18,2018/6/19,,1.035,1.035,0P00011XG7
0P000124ID,546,兴业定期开放债券A,普通债券型基金（封闭式）,2014/3/13,2018/6/19,,,,0P000124ID
0P00012BDX,150175,银华恒生国企指数分级(QDII) - A,大中华区股票,2014/4/9,2018/6/19,,,1.0272,0P00012BDX
0P00012BDY,150176,银华恒生国企指数分级(QDII) - B,大中华区股票,2014/4/9,2018/6/19,,,0.9202,0P00012BDY
0P00012BMT,552,中加纯债一年定期开放债券 - A,纯债基金（封闭式）,2014/3/24,2018/6/19,,,,0P00012BMT
0P00012BMU,553,中加纯债一年定期开放债券 - C,纯债基金（封闭式）,2014/3/24,2018/6/19,,,,0P00012BMU
0P00012D3Y,584,新华鑫益灵活配置混合,灵活配置型基金,2014/4/16,2018/6/19,,,1.969,0P00012D3Y
0P00012FIH,367,国泰安康定期支付混合A,保守混合型基金,2014/4/30,2018/6/19,,1.405,1.405,0P00012FIH
0P00012K5R,593,易方达标普全球高端消费品指数增强(QDII)-美元现汇,行业股票,2014/3/28,2018/6/19,,,,0P00012K5R
0P00012MNY,519165,新华鑫利灵活配置混合,灵活配置型基金,2014/4/23,2018/6/19,,,1.333,0P00012MNY
0P00012SQS,510,诺安永鑫收益一年定期开放债券,激进债券型基金（封闭式）,2014/6/24,2018/6/19,,,,0P00012SQS
0P000131LJ,639,宝盈祥瑞养老混合,保守混合型基金,2014/5/21,2018/6/19,,1.246,1.246,0P000131LJ
0P000136M4,160513,博时稳健回报债券(LOF) - A,普通债券型基金,2014/6/10,2018/6/19,,1.368,1.368,0P000136M4
0P000136M5,160514,博时稳健回报债券(LOF) - C,普通债券型基金,2014/6/10,2018/6/19,,1.204,1.204,0P000136M5
0P000137FC,652,博时裕隆灵活配置混合,激进配置型基金,2014/6/3,2018/6/19,,1.99,1.99,0P000137FC
0P000137GH,968018,东亚联丰亚洲债券及货币基金A类别人民币(对冲)(分派),亚洲高收益债券,2014/5/30,2018/6/19,,,,0P000137GH
0P00013BYF,270023,广发全球精选股票(QDII),环球股票,2014/6/9,2018/6/19,,,,0P00013BYF
0P00013DXF,469,富国目标齐利一年期纯债债券,纯债基金（封闭式）,2014/7/25,2018/6/19,,,,0P00013DXF
0P00013L39,583,江信聚福定期开放债券,普通债券型基金（封闭式）,2014/5/29,2018/6/19,,,,0P00013L39
0P00013MV7,513030,华安国际龙头(DAX)ETFQDII,环球股票,2014/8/8,2018/6/19,,,,0P00013MV7
0P00013MV8,614,华安国际龙头(DAX)ETF联接QDII,环球股票,2014/8/12,2018/6/19,,,,0P00013MV8
0P00013O1X,728,工银目标收益一年定期开放债券,普通债券型基金（封闭式）,2014/8/12,2018/6/19,,,,0P00013O1X
0P00013T97,159937,博时黄金ETF,商品,2014/8/13,2018/6/19,,2.6696,2.6696,0P00013T97
0P00013T98,415,大摩纯债稳定添利18个月定期开放债券A,纯债基金（封闭式）,2014/9/2,2018/6/19,,,,0P00013T98
0P00013T99,416,大摩纯债稳定添利18个月定期开放债券C,纯债基金（封闭式）,2014/9/2,2018/6/19,,,,0P00013T99
0P00013TY3,164304,新华中证环保产业指数分级,股票型基金,2014/9/11,2018/6/19,,,0.823,0P00013TY3
0P00013TY4,150190,新华中证环保产业指数分级 - A,其它,2014/9/11,2018/6/19,,,1.025,0P00013TY4
0P00013TY5,150191,新华中证环保产业指数分级 - B,其它,2014/9/11,2018/6/19,,,0.621,0P00013TY5
0P00013W9S,265,易方达恒久添利1年定期开放债券 - A,纯债基金（封闭式）,2014/9/10,2018/6/19,,,,0P00013W9S
0P00013W9T,266,易方达恒久添利1年定期开放债券 - C,纯债基金（封闭式）,2014/9/10,2018/6/19,,,,0P00013W9T
0P00013Z9A,781,国投瑞银岁增利一年期定期开放债券A,普通债券型基金（封闭式）,2014/9/26,2018/6/19,,,,0P00013Z9A
0P00013Z9B,782,国投瑞银岁增利一年期定期开放债券C,普通债券型基金（封闭式）,2014/9/26,2018/6/19,,,,0P00013Z9B
0P000142W0,783,博时月月盈短期理财债券 - A,短债基金（封闭式）,2014/9/22,2018/6/19,,,,0P000142W0
0P000142W1,784,博时月月盈短期理财债券 - R,短债基金（封闭式）,2014/9/22,2018/6/19,,,,0P000142W1
0P000148D6,505888,嘉实元和直投封闭混合,其它（封闭式）,2014/9/29,2018/6/19,,,,0P000148D6
0P00014GRC,834,大成纳斯达克100指数 (QDII),美国股票,2014/11/13,2018/6/19,,,,0P00014GRC
0P00014JR3,519128,浦银安盛月月盈安心定期支付债券A,普通债券型基金（封闭式）,2014/12/5,2018/6/19,,,,0P00014JR3
0P00014JR4,519129,浦银安盛月月盈安心定期支付债券C,普通债券型基金（封闭式）,2014/12/5,2018/6/19,,,,0P00014JR4
0P00014NH7,894,中欧睿达定期开放混合,保守混合型基金（封闭式）,2014/12/1,2018/6/19,,,,0P00014NH7
0P000150I9,927,博时大中华亚太精选股票(QDII) - 美元现汇,亚太区不包括日本股票,2014/12/3,2018/6/19,,,,0P000150I9
0P000150VS,904,银华回报灵活配置定期开放混合,灵活配置型基金（封闭式）,2014/12/12,2018/6/19,,,,0P000150VS
0P000153PH,929,博时黄金ETF - D,商品,2014/12/17,2018/6/19,,2.7092,2.7092,0P000153PH
